Timestamp,Aula,Situazione,BSSID,SSID,Signal
2025-03-07 15:00:02,E3,Crowded,00:a6:ca:5f:8d:21,ALMAWIFI,-77.0
2025-03-07 15:00:02,E3,Crowded,b8:11:4b:07:8f:0e,ALMAWIFI,-94.0
2025-03-07 15:00:02,E3,Crowded,b8:11:4b:07:8f:01,ALMAWIFI,-83.0
2025-03-07 15:00:02,E3,Crowded,38:91:b7:3d:b9:21,ALMAWIFI,-87.0
2025-03-07 15:00:02,E3,Crowded,60:b9:c0:9c:49:02,ALMAWIFI,-80.0
2025-03-07 15:00:02,E3,Crowded,2c:31:24:c0:bc:01,ALMAWIFI,-84.0
2025-03-07 15:00:02,E3,Crowded,b0:aa:77:a8:42:5e,ALMAWIFI,-87.0
2025-03-07 15:00:05,E3,Crowded,00:a6:ca:56:76:f1,ALMAWIFI,-53.0
2025-03-07 15:00:05,E3,Crowded,00:a6:ca:10:c8:01,ALMAWIFI,-69.0
2025-03-07 15:00:05,E3,Crowded,b0:aa:77:a8:42:51,ALMAWIFI,-81.0
2025-03-07 15:00:05,E3,Crowded,00:81:c4:93:d3:41,ALMAWIFI,-63.0
2025-03-07 15:00:05,E3,Crowded,8c:1e:80:46:19:41,ALMAWIFI,-64.0
2025-03-07 15:00:05,E3,Crowded,00:a6:ca:5f:8d:2e,ALMAWIFI,-87.0
2025-03-07 15:00:05,E3,Crowded,00:81:c4:93:d3:4e,ALMAWIFI,-76.0
2025-03-07 15:00:05,E3,Crowded,8c:1e:80:46:19:4e,ALMAWIFI,-80.0
2025-03-07 15:00:05,E3,Crowded,00:a6:ca:56:76:fe,ALMAWIFI,-41.0
2025-03-07 15:00:05,E3,Crowded,00:a6:ca:10:c8:0e,ALMAWIFI,-74.0
2025-03-07 15:00:05,E3,Crowded,60:b9:c0:9c:49:0d,ALMAWIFI,-92.0
2025-03-07 15:00:05,E3,Crowded,00:a6:ca:5f:8d:21,ALMAWIFI,-78.0
2025-03-07 15:00:05,E3,Crowded,b8:11:4b:07:8f:0e,ALMAWIFI,-96.0
2025-03-07 15:00:05,E3,Crowded,b8:11:4b:07:8f:01,ALMAWIFI,-83.0
2025-03-07 15:00:05,E3,Crowded,38:91:b7:3d:b9:21,ALMAWIFI,-83.0
2025-03-07 15:00:05,E3,Crowded,60:b9:c0:9c:49:02,ALMAWIFI,-84.0
2025-03-07 15:00:05,E3,Crowded,2c:31:24:c0:bc:01,ALMAWIFI,-84.0
2025-03-07 15:00:05,E3,Crowded,b0:aa:77:a8:42:5e,ALMAWIFI,-87.0
2025-03-07 15:00:08,E3,Crowded,00:a6:ca:56:76:f1,ALMAWIFI,-53.0
2025-03-07 15:00:08,E3,Crowded,00:a6:ca:10:c8:01,ALMAWIFI,-68.0
2025-03-07 15:00:08,E3,Crowded,b0:aa:77:a8:42:51,ALMAWIFI,-81.0
2025-03-07 15:00:08,E3,Crowded,00:81:c4:93:d3:41,ALMAWIFI,-63.0
2025-03-07 15:00:08,E3,Crowded,8c:1e:80:46:19:41,ALMAWIFI,-60.0
2025-03-07 15:00:08,E3,Crowded,00:a6:ca:5f:8d:2e,ALMAWIFI,-87.0
2025-03-07 15:00:08,E3,Crowded,00:81:c4:93:d3:4e,ALMAWIFI,-76.0
2025-03-07 15:00:08,E3,Crowded,8c:1e:80:46:19:4e,ALMAWIFI,-73.0
2025-03-07 15:00:08,E3,Crowded,00:a6:ca:56:76:fe,ALMAWIFI,-48.0
2025-03-07 15:00:08,E3,Crowded,00:a6:ca:10:c8:0e,ALMAWIFI,-79.0
2025-03-07 15:00:08,E3,Crowded,60:b9:c0:9c:49:0d,ALMAWIFI,-92.0
2025-03-07 15:00:08,E3,Crowded,00:a6:ca:5f:8d:21,ALMAWIFI,-75.0
2025-03-07 15:00:08,E3,Crowded,b8:11:4b:07:8f:0e,ALMAWIFI,-96.0
2025-03-07 15:00:08,E3,Crowded,b8:11:4b:07:8f:01,ALMAWIFI,-83.0
2025-03-07 15:00:08,E3,Crowded,38:91:b7:3d:b9:21,ALMAWIFI,-83.0
2025-03-07 15:00:08,E3,Crowded,60:b9:c0:9c:49:02,ALMAWIFI,-84.0
2025-03-07 15:00:08,E3,Crowded,2c:31:24:c0:bc:01,ALMAWIFI,-84.0
2025-03-07 15:00:08,E3,Crowded,b0:aa:77:a8:42:5e,ALMAWIFI,-87.0
2025-03-07 15:00:11,E3,Crowded,00:a6:ca:56:76:f1,ALMAWIFI,-45.0
2025-03-07 15:00:11,E3,Crowded,00:a6:ca:10:c8:01,ALMAWIFI,-68.0
2025-03-07 15:00:11,E3,Crowded,b0:aa:77:a8:42:51,ALMAWIFI,-81.0
2025-03-07 15:00:11,E3,Crowded,00:81:c4:93:d3:41,ALMAWIFI,-65.0
2025-03-07 15:00:11,E3,Crowded,8c:1e:80:46:19:41,ALMAWIFI,-63.0
2025-03-07 15:00:11,E3,Crowded,00:a6:ca:5f:8d:2e,ALMAWIFI,-85.0
2025-03-07 15:00:11,E3,Crowded,00:81:c4:93:d3:4e,ALMAWIFI,-75.0
2025-03-07 15:00:11,E3,Crowded,8c:1e:80:46:19:4e,ALMAWIFI,-69.0
2025-03-07 15:00:11,E3,Crowded,00:a6:ca:56:76:fe,ALMAWIFI,-49.0
2025-03-07 15:00:11,E3,Crowded,00:a6:ca:10:c8:0e,ALMAWIFI,-73.0
2025-03-07 15:00:11,E3,Crowded,60:b9:c0:9c:49:0d,ALMAWIFI,-94.0
2025-03-07 15:00:11,E3,Crowded,00:a6:ca:5f:8d:21,ALMAWIFI,-75.0
2025-03-07 15:00:11,E3,Crowded,b8:11:4b:07:8f:0e,ALMAWIFI,-96.0
2025-03-07 15:00:11,E3,Crowded,b8:11:4b:07:8f:01,ALMAWIFI,-83.0
2025-03-07 15:00:11,E3,Crowded,38:91:b7:3d:b9:21,ALMAWIFI,-79.0
2025-03-07 15:00:11,E3,Crowded,60:b9:c0:9c:49:02,ALMAWIFI,-81.0
2025-03-07 15:00:11,E3,Crowded,2c:31:24:c0:bc:01,ALMAWIFI,-84.0
2025-03-07 15:00:11,E3,Crowded,b0:aa:77:a8:42:5e,ALMAWIFI,-87.0
2025-03-07 15:00:16,E3,Crowded,00:a6:ca:56:76:f1,ALMAWIFI,-49.0
2025-03-07 15:00:16,E3,Crowded,00:a6:ca:10:c8:01,ALMAWIFI,-69.0
2025-03-07 15:00:16,E3,Crowded,b0:aa:77:a8:42:51,ALMAWIFI,-81.0
2025-03-07 15:00:16,E3,Crowded,00:81:c4:93:d3:41,ALMAWIFI,-61.0
2025-03-07 15:00:16,E3,Crowded,8c:1e:80:46:19:41,ALMAWIFI,-63.0
2025-03-07 15:00:16,E3,Crowded,00:a6:ca:5f:8d:2e,ALMAWIFI,-90.0
2025-03-07 15:00:16,E3,Crowded,00:81:c4:93:d3:4e,ALMAWIFI,-80.0
2025-03-07 15:00:16,E3,Crowded,8c:1e:80:46:19:4e,ALMAWIFI,-72.0
2025-03-07 15:00:16,E3,Crowded,00:a6:ca:56:76:fe,ALMAWIFI,-49.0
2025-03-07 15:00:16,E3,Crowded,00:a6:ca:10:c8:0e,ALMAWIFI,-75.0
2025-03-07 15:00:16,E3,Crowded,60:b9:c0:9c:49:0d,ALMAWIFI,-91.0
2025-03-07 15:00:16,E3,Crowded,00:a6:ca:5f:8d:21,ALMAWIFI,-78.0
2025-03-07 15:00:16,E3,Crowded,b8:11:4b:07:8f:0e,ALMAWIFI,-96.0
2025-03-07 15:00:16,E3,Crowded,b8:11:4b:07:8f:01,ALMAWIFI,-83.0
2025-03-07 15:00:16,E3,Crowded,38:91:b7:3d:b9:21,ALMAWIFI,-79.0
2025-03-07 15:00:16,E3,Crowded,60:b9:c0:9c:49:02,ALMAWIFI,-81.0
2025-03-07 15:00:16,E3,Crowded,2c:31:24:c0:bc:01,ALMAWIFI,-84.0
2025-03-07 15:00:16,E3,Crowded,b0:aa:77:a8:42:5e,ALMAWIFI,-87.0
2025-03-07 15:00:18,E3,Crowded,00:a6:ca:56:76:f1,ALMAWIFI,-48.0
2025-03-07 15:00:18,E3,Crowded,00:a6:ca:10:c8:01,ALMAWIFI,-69.0
2025-03-07 15:00:18,E3,Crowded,b0:aa:77:a8:42:51,ALMAWIFI,-75.0
2025-03-07 15:00:18,E3,Crowded,00:81:c4:93:d3:41,ALMAWIFI,-66.0
2025-03-07 15:00:18,E3,Crowded,8c:1e:80:46:19:41,ALMAWIFI,-64.0
2025-03-07 15:00:18,E3,Crowded,00:a6:ca:5f:8d:2e,ALMAWIFI,-90.0
2025-03-07 15:00:18,E3,Crowded,00:81:c4:93:d3:4e,ALMAWIFI,-79.0
2025-03-07 15:00:18,E3,Crowded,8c:1e:80:46:19:4e,ALMAWIFI,-67.0
2025-03-07 15:00:18,E3,Crowded,00:a6:ca:56:76:fe,ALMAWIFI,-40.0
2025-03-07 15:00:18,E3,Crowded,00:a6:ca:10:c8:0e,ALMAWIFI,-77.0
2025-03-07 15:00:18,E3,Crowded,60:b9:c0:9c:49:0d,ALMAWIFI,-92.0
2025-03-07 15:00:18,E3,Crowded,00:a6:ca:5f:8d:21,ALMAWIFI,-80.0
2025-03-07 15:00:18,E3,Crowded,b8:11:4b:07:8f:0e,ALMAWIFI,-92.0
2025-03-07 15:00:18,E3,Crowded,b8:11:4b:07:8f:01,ALMAWIFI,-83.0
2025-03-07 15:00:18,E3,Crowded,38:91:b7:3d:b9:21,ALMAWIFI,-79.0
2025-03-07 15:00:18,E3,Crowded,60:b9:c0:9c:49:02,ALMAWIFI,-81.0
2025-03-07 15:00:18,E3,Crowded,2c:31:24:c0:bc:01,ALMAWIFI,-84.0
2025-03-07 15:00:18,E3,Crowded,b0:aa:77:a8:42:5e,ALMAWIFI,-87.0
2025-03-07 15:00:21,E3,Crowded,00:a6:ca:56:76:f1,ALMAWIFI,-48.0
2025-03-07 15:00:21,E3,Crowded,00:a6:ca:10:c8:01,ALMAWIFI,-70.0
2025-03-07 15:00:21,E3,Crowded,b0:aa:77:a8:42:51,ALMAWIFI,-75.0
2025-03-07 15:00:21,E3,Crowded,00:81:c4:93:d3:41,ALMAWIFI,-67.0
2025-03-07 15:00:21,E3,Crowded,8c:1e:80:46:19:41,ALMAWIFI,-60.0
2025-03-07 15:00:21,E3,Crowded,00:a6:ca:5f:8d:2e,ALMAWIFI,-94.0
2025-03-07 15:00:21,E3,Crowded,00:81:c4:93:d3:4e,ALMAWIFI,-81.0
2025-03-07 15:00:21,E3,Crowded,8c:1e:80:46:19:4e,ALMAWIFI,-67.0
2025-03-07 15:00:21,E3,Crowded,00:a6:ca:56:76:fe,ALMAWIFI,-52.0
2025-03-07 15:00:21,E3,Crowded,00:a6:ca:10:c8:0e,ALMAWIFI,-76.0
2025-03-07 15:00:21,E3,Crowded,60:b9:c0:9c:49:0d,ALMAWIFI,-92.0
2025-03-07 15:00:21,E3,Crowded,00:a6:ca:5f:8d:21,ALMAWIFI,-76.0
2025-03-07 15:00:21,E3,Crowded,b8:11:4b:07:8f:0e,ALMAWIFI,-92.0
2025-03-07 15:00:21,E3,Crowded,b8:11:4b:07:8f:01,ALMAWIFI,-83.0
2025-03-07 15:00:21,E3,Crowded,38:91:b7:3d:b9:21,ALMAWIFI,-79.0
2025-03-07 15:00:21,E3,Crowded,60:b9:c0:9c:49:02,ALMAWIFI,-81.0
2025-03-07 15:00:21,E3,Crowded,2c:31:24:c0:bc:01,ALMAWIFI,-84.0
2025-03-07 15:00:21,E3,Crowded,b0:aa:77:a8:42:5e,ALMAWIFI,-87.0
2025-03-07 15:00:24,E3,Crowded,00:a6:ca:56:76:f1,ALMAWIFI,-49.0
2025-03-07 15:00:24,E3,Crowded,00:a6:ca:10:c8:01,ALMAWIFI,-65.0
2025-03-07 15:00:24,E3,Crowded,b0:aa:77:a8:42:51,ALMAWIFI,-81.0
2025-03-07 15:00:24,E3,Crowded,00:81:c4:93:d3:41,ALMAWIFI,-68.0
2025-03-07 15:00:24,E3,Crowded,8c:1e:80:46:19:41,ALMAWIFI,-55.0
2025-03-07 15:00:24,E3,Crowded,00:a6:ca:5f:8d:2e,ALMAWIFI,-89.0
2025-03-07 15:00:24,E3,Crowded,00:81:c4:93:d3:4e,ALMAWIFI,-81.0
2025-03-07 15:00:24,E3,Crowded,8c:1e:80:46:19:4e,ALMAWIFI,-70.0
2025-03-07 15:00:24,E3,Crowded,00:a6:ca:56:76:fe,ALMAWIFI,-47.0
2025-03-07 15:00:24,E3,Crowded,00:a6:ca:10:c8:0e,ALMAWIFI,-72.0
2025-03-07 15:00:24,E3,Crowded,60:b9:c0:9c:49:0d,ALMAWIFI,-91.0
2025-03-07 15:00:24,E3,Crowded,00:a6:ca:5f:8d:21,ALMAWIFI,-76.0
2025-03-07 15:00:24,E3,Crowded,b8:11:4b:07:8f:0e,ALMAWIFI,-92.0
2025-03-07 15:00:24,E3,Crowded,b8:11:4b:07:8f:01,ALMAWIFI,-84.0
2025-03-07 15:00:24,E3,Crowded,38:91:b7:3d:b9:21,ALMAWIFI,-79.0
2025-03-07 15:00:24,E3,Crowded,60:b9:c0:9c:49:02,ALMAWIFI,-81.0
2025-03-07 15:00:24,E3,Crowded,2c:31:24:c0:bc:01,ALMAWIFI,-84.0
2025-03-07 15:00:24,E3,Crowded,b0:aa:77:a8:42:5e,ALMAWIFI,-87.0
2025-03-07 15:00:27,E3,Crowded,00:a6:ca:56:76:f1,ALMAWIFI,-49.0
2025-03-07 15:00:27,E3,Crowded,00:a6:ca:10:c8:01,ALMAWIFI,-65.0
2025-03-07 15:00:27,E3,Crowded,b0:aa:77:a8:42:51,ALMAWIFI,-81.0
2025-03-07 15:00:27,E3,Crowded,00:81:c4:93:d3:41,ALMAWIFI,-66.0
2025-03-07 15:00:27,E3,Crowded,8c:1e:80:46:19:41,ALMAWIFI,-55.0
2025-03-07 15:00:27,E3,Crowded,00:a6:ca:5f:8d:2e,ALMAWIFI,-93.0
2025-03-07 15:00:27,E3,Crowded,00:81:c4:93:d3:4e,ALMAWIFI,-84.0
2025-03-07 15:00:27,E3,Crowded,8c:1e:80:46:19:4e,ALMAWIFI,-77.0
2025-03-07 15:00:27,E3,Crowded,00:a6:ca:56:76:fe,ALMAWIFI,-54.0
2025-03-07 15:00:27,E3,Crowded,00:a6:ca:10:c8:0e,ALMAWIFI,-72.0
2025-03-07 15:00:27,E3,Crowded,60:b9:c0:9c:49:0d,ALMAWIFI,-94.0
2025-03-07 15:00:27,E3,Crowded,00:a6:ca:5f:8d:21,ALMAWIFI,-77.0
2025-03-07 15:00:27,E3,Crowded,b8:11:4b:07:8f:0e,ALMAWIFI,-92.0
2025-03-07 15:00:27,E3,Crowded,b8:11:4b:07:8f:01,ALMAWIFI,-84.0
2025-03-07 15:00:27,E3,Crowded,38:91:b7:3d:b9:21,ALMAWIFI,-84.0
2025-03-07 15:00:27,E3,Crowded,60:b9:c0:9c:49:02,ALMAWIFI,-81.0
2025-03-07 15:00:27,E3,Crowded,2c:31:24:c0:bc:01,ALMAWIFI,-84.0
2025-03-07 15:00:32,E3,Crowded,00:a6:ca:56:76:f1,ALMAWIFI,-56.0
2025-03-07 15:00:32,E3,Crowded,00:a6:ca:10:c8:01,ALMAWIFI,-73.0
2025-03-07 15:00:32,E3,Crowded,b0:aa:77:a8:42:51,ALMAWIFI,-81.0
2025-03-07 15:00:32,E3,Crowded,00:81:c4:93:d3:41,ALMAWIFI,-66.0
2025-03-07 15:00:32,E3,Crowded,8c:1e:80:46:19:41,ALMAWIFI,-59.0
2025-03-07 15:00:32,E3,Crowded,00:a6:ca:5f:8d:2e,ALMAWIFI,-91.0
2025-03-07 15:00:32,E3,Crowded,00:81:c4:93:d3:4e,ALMAWIFI,-80.0
2025-03-07 15:00:32,E3,Crowded,8c:1e:80:46:19:4e,ALMAWIFI,-67.0
2025-03-07 15:00:32,E3,Crowded,00:a6:ca:56:76:fe,ALMAWIFI,-50.0
2025-03-07 15:00:32,E3,Crowded,00:a6:ca:10:c8:0e,ALMAWIFI,-72.0
2025-03-07 15:00:32,E3,Crowded,60:b9:c0:9c:49:0d,ALMAWIFI,-94.0
2025-03-07 15:00:32,E3,Crowded,00:a6:ca:5f:8d:21,ALMAWIFI,-83.0
2025-03-07 15:00:32,E3,Crowded,b8:11:4b:07:8f:0e,ALMAWIFI,-92.0
2025-03-07 15:00:32,E3,Crowded,b8:11:4b:07:8f:01,ALMAWIFI,-86.0
2025-03-07 15:00:32,E3,Crowded,38:91:b7:3d:b9:21,ALMAWIFI,-84.0
2025-03-07 15:00:32,E3,Crowded,60:b9:c0:9c:49:02,ALMAWIFI,-81.0
2025-03-07 15:00:32,E3,Crowded,b0:aa:77:a8:42:5e,ALMAWIFI,-87.0
2025-03-07 15:00:35,E3,Crowded,00:a6:ca:56:76:f1,ALMAWIFI,-53.0
2025-03-07 15:00:35,E3,Crowded,00:a6:ca:10:c8:01,ALMAWIFI,-73.0
2025-03-07 15:00:35,E3,Crowded,b0:aa:77:a8:42:51,ALMAWIFI,-73.0
2025-03-07 15:00:35,E3,Crowded,00:81:c4:93:d3:41,ALMAWIFI,-57.0
2025-03-07 15:00:35,E3,Crowded,8c:1e:80:46:19:41,ALMAWIFI,-54.0
2025-03-07 15:00:35,E3,Crowded,00:a6:ca:5f:8d:2e,ALMAWIFI,-92.0
2025-03-07 15:00:35,E3,Crowded,00:81:c4:93:d3:4e,ALMAWIFI,-76.0
2025-03-07 15:00:35,E3,Crowded,8c:1e:80:46:19:4e,ALMAWIFI,-59.0
2025-03-07 15:00:35,E3,Crowded,00:a6:ca:56:76:fe,ALMAWIFI,-42.0
2025-03-07 15:00:35,E3,Crowded,00:a6:ca:10:c8:0e,ALMAWIFI,-81.0
2025-03-07 15:00:35,E3,Crowded,60:b9:c0:9c:49:0d,ALMAWIFI,-94.0
2025-03-07 15:00:35,E3,Crowded,00:a6:ca:5f:8d:21,ALMAWIFI,-83.0
2025-03-07 15:00:35,E3,Crowded,b8:11:4b:07:8f:0e,ALMAWIFI,-92.0
2025-03-07 15:00:35,E3,Crowded,b8:11:4b:07:8f:01,ALMAWIFI,-81.0
2025-03-07 15:00:35,E3,Crowded,38:91:b7:3d:b9:21,ALMAWIFI,-84.0
2025-03-07 15:00:35,E3,Crowded,60:b9:c0:9c:49:02,ALMAWIFI,-81.0
2025-03-07 15:00:35,E3,Crowded,b0:aa:77:a8:42:5e,ALMAWIFI,-87.0
2025-03-07 15:00:37,E3,Crowded,00:a6:ca:56:76:f1,ALMAWIFI,-53.0
2025-03-07 15:00:37,E3,Crowded,00:a6:ca:10:c8:01,ALMAWIFI,-73.0
2025-03-07 15:00:37,E3,Crowded,b0:aa:77:a8:42:51,ALMAWIFI,-78.0
2025-03-07 15:00:37,E3,Crowded,00:81:c4:93:d3:41,ALMAWIFI,-64.0
2025-03-07 15:00:37,E3,Crowded,8c:1e:80:46:19:41,ALMAWIFI,-60.0
2025-03-07 15:00:37,E3,Crowded,00:a6:ca:5f:8d:2e,ALMAWIFI,-91.0
2025-03-07 15:00:37,E3,Crowded,00:81:c4:93:d3:4e,ALMAWIFI,-76.0
2025-03-07 15:00:37,E3,Crowded,8c:1e:80:46:19:4e,ALMAWIFI,-71.0
2025-03-07 15:00:37,E3,Crowded,00:a6:ca:56:76:fe,ALMAWIFI,-42.0
2025-03-07 15:00:37,E3,Crowded,00:a6:ca:10:c8:0e,ALMAWIFI,-73.0
2025-03-07 15:00:37,E3,Crowded,60:b9:c0:9c:49:0d,ALMAWIFI,-94.0
2025-03-07 15:00:37,E3,Crowded,00:a6:ca:5f:8d:21,ALMAWIFI,-78.0
2025-03-07 15:00:37,E3,Crowded,b8:11:4b:07:8f:0e,ALMAWIFI,-96.0
2025-03-07 15:00:37,E3,Crowded,b8:11:4b:07:8f:01,ALMAWIFI,-77.0
2025-03-07 15:00:37,E3,Crowded,38:91:b7:3d:b9:21,ALMAWIFI,-81.0
2025-03-07 15:00:37,E3,Crowded,60:b9:c0:9c:49:02,ALMAWIFI,-81.0
2025-03-07 15:00:37,E3,Crowded,b0:aa:77:a8:42:5e,ALMAWIFI,-87.0
2025-03-07 15:00:40,E3,Crowded,00:a6:ca:56:76:f1,ALMAWIFI,-50.0
2025-03-07 15:00:40,E3,Crowded,00:a6:ca:10:c8:01,ALMAWIFI,-70.0
2025-03-07 15:00:40,E3,Crowded,b0:aa:77:a8:42:51,ALMAWIFI,-78.0
2025-03-07 15:00:40,E3,Crowded,00:81:c4:93:d3:41,ALMAWIFI,-61.0
2025-03-07 15:00:40,E3,Crowded,8c:1e:80:46:19:41,ALMAWIFI,-60.0
2025-03-07 15:00:40,E3,Crowded,00:a6:ca:5f:8d:2e,ALMAWIFI,-88.0
2025-03-07 15:00:40,E3,Crowded,00:81:c4:93:d3:4e,ALMAWIFI,-87.0
2025-03-07 15:00:40,E3,Crowded,8c:1e:80:46:19:4e,ALMAWIFI,-76.0
2025-03-07 15:00:40,E3,Crowded,00:a6:ca:56:76:fe,ALMAWIFI,-44.0
2025-03-07 15:00:40,E3,Crowded,00:a6:ca:10:c8:0e,ALMAWIFI,-80.0
2025-03-07 15:00:40,E3,Crowded,60:b9:c0:9c:49:0d,ALMAWIFI,-93.0
2025-03-07 15:00:40,E3,Crowded,00:a6:ca:5f:8d:21,ALMAWIFI,-78.0
2025-03-07 15:00:40,E3,Crowded,b8:11:4b:07:8f:0e,ALMAWIFI,-96.0
2025-03-07 15:00:40,E3,Crowded,b8:11:4b:07:8f:01,ALMAWIFI,-84.0
2025-03-07 15:00:40,E3,Crowded,38:91:b7:3d:b9:21,ALMAWIFI,-86.0
2025-03-07 15:00:40,E3,Crowded,b0:aa:77:a8:42:5e,ALMAWIFI,-87.0
2025-03-07 15:00:43,E3,Crowded,00:a6:ca:56:76:f1,ALMAWIFI,-45.0
2025-03-07 15:00:43,E3,Crowded,00:a6:ca:10:c8:01,ALMAWIFI,-70.0
2025-03-07 15:00:43,E3,Crowded,b0:aa:77:a8:42:51,ALMAWIFI,-77.0
2025-03-07 15:00:43,E3,Crowded,00:81:c4:93:d3:41,ALMAWIFI,-64.0
2025-03-07 15:00:43,E3,Crowded,8c:1e:80:46:19:41,ALMAWIFI,-62.0
2025-03-07 15:00:43,E3,Crowded,00:a6:ca:5f:8d:2e,ALMAWIFI,-84.0
2025-03-07 15:00:43,E3,Crowded,00:81:c4:93:d3:4e,ALMAWIFI,-87.0
2025-03-07 15:00:43,E3,Crowded,8c:1e:80:46:19:4e,ALMAWIFI,-70.0
2025-03-07 15:00:43,E3,Crowded,00:a6:ca:56:76:fe,ALMAWIFI,-45.0
2025-03-07 15:00:43,E3,Crowded,00:a6:ca:10:c8:0e,ALMAWIFI,-73.0
2025-03-07 15:00:43,E3,Crowded,60:b9:c0:9c:49:0d,ALMAWIFI,-93.0
2025-03-07 15:00:43,E3,Crowded,00:a6:ca:5f:8d:21,ALMAWIFI,-77.0
2025-03-07 15:00:43,E3,Crowded,b8:11:4b:07:8f:0e,ALMAWIFI,-92.0
2025-03-07 15:00:43,E3,Crowded,b8:11:4b:07:8f:01,ALMAWIFI,-85.0
2025-03-07 15:00:43,E3,Crowded,38:91:b7:3d:b9:21,ALMAWIFI,-86.0
2025-03-07 15:00:43,E3,Crowded,b0:aa:77:a8:42:5e,ALMAWIFI,-87.0
2025-03-07 15:00:47,E3,Crowded,00:a6:ca:56:76:f1,ALMAWIFI,-42.0
2025-03-07 15:00:47,E3,Crowded,00:a6:ca:10:c8:01,ALMAWIFI,-62.0
2025-03-07 15:00:47,E3,Crowded,b0:aa:77:a8:42:51,ALMAWIFI,-77.0
2025-03-07 15:00:47,E3,Crowded,00:81:c4:93:d3:41,ALMAWIFI,-68.0
2025-03-07 15:00:47,E3,Crowded,8c:1e:80:46:19:41,ALMAWIFI,-63.0
2025-03-07 15:00:47,E3,Crowded,00:a6:ca:5f:8d:2e,ALMAWIFI,-80.0
2025-03-07 15:00:47,E3,Crowded,00:81:c4:93:d3:4e,ALMAWIFI,-80.0
2025-03-07 15:00:47,E3,Crowded,8c:1e:80:46:19:4e,ALMAWIFI,-79.0
2025-03-07 15:00:47,E3,Crowded,00:a6:ca:56:76:fe,ALMAWIFI,-55.0
2025-03-07 15:00:47,E3,Crowded,00:a6:ca:10:c8:0e,ALMAWIFI,-77.0
2025-03-07 15:00:47,E3,Crowded,60:b9:c0:9c:49:0d,ALMAWIFI,-93.0
2025-03-07 15:00:47,E3,Crowded,00:a6:ca:5f:8d:21,ALMAWIFI,-67.0
2025-03-07 15:00:47,E3,Crowded,b8:11:4b:07:8f:0e,ALMAWIFI,-93.0
2025-03-07 15:00:47,E3,Crowded,b8:11:4b:07:8f:01,ALMAWIFI,-85.0
2025-03-07 15:00:47,E3,Crowded,38:91:b7:3d:b9:21,ALMAWIFI,-86.0
2025-03-07 15:00:47,E3,Crowded,b0:aa:77:a8:42:5e,ALMAWIFI,-91.0
2025-03-07 15:00:50,E3,Crowded,00:a6:ca:56:76:f1,ALMAWIFI,-41.0
2025-03-07 15:00:50,E3,Crowded,00:a6:ca:10:c8:01,ALMAWIFI,-62.0
2025-03-07 15:00:50,E3,Crowded,b0:aa:77:a8:42:51,ALMAWIFI,-79.0
2025-03-07 15:00:50,E3,Crowded,00:81:c4:93:d3:41,ALMAWIFI,-65.0
2025-03-07 15:00:50,E3,Crowded,8c:1e:80:46:19:41,ALMAWIFI,-63.0
2025-03-07 15:00:50,E3,Crowded,00:a6:ca:5f:8d:2e,ALMAWIFI,-87.0
2025-03-07 15:00:50,E3,Crowded,00:81:c4:93:d3:4e,ALMAWIFI,-80.0
2025-03-07 15:00:50,E3,Crowded,8c:1e:80:46:19:4e,ALMAWIFI,-69.0
2025-03-07 15:00:50,E3,Crowded,00:a6:ca:56:76:fe,ALMAWIFI,-45.0
2025-03-07 15:00:50,E3,Crowded,00:a6:ca:10:c8:0e,ALMAWIFI,-74.0
2025-03-07 15:00:50,E3,Crowded,60:b9:c0:9c:49:0d,ALMAWIFI,-93.0
2025-03-07 15:00:50,E3,Crowded,00:a6:ca:5f:8d:21,ALMAWIFI,-67.0
2025-03-07 15:00:50,E3,Crowded,b8:11:4b:07:8f:0e,ALMAWIFI,-96.0
2025-03-07 15:00:50,E3,Crowded,b8:11:4b:07:8f:01,ALMAWIFI,-85.0
2025-03-07 15:00:50,E3,Crowded,38:91:b7:3d:b9:21,ALMAWIFI,-86.0
2025-03-07 15:00:50,E3,Crowded,b0:aa:77:a8:42:5e,ALMAWIFI,-91.0
2025-03-07 15:00:53,E3,Crowded,00:a6:ca:56:76:f1,ALMAWIFI,-55.0
2025-03-07 15:00:53,E3,Crowded,00:a6:ca:10:c8:01,ALMAWIFI,-72.0
2025-03-07 15:00:53,E3,Crowded,b0:aa:77:a8:42:51,ALMAWIFI,-78.0
2025-03-07 15:00:53,E3,Crowded,00:81:c4:93:d3:41,ALMAWIFI,-65.0
2025-03-07 15:00:53,E3,Crowded,8c:1e:80:46:19:41,ALMAWIFI,-58.0
2025-03-07 15:00:53,E3,Crowded,00:a6:ca:5f:8d:2e,ALMAWIFI,-88.0
2025-03-07 15:00:53,E3,Crowded,00:81:c4:93:d3:4e,ALMAWIFI,-72.0
2025-03-07 15:00:53,E3,Crowded,8c:1e:80:46:19:4e,ALMAWIFI,-71.0
2025-03-07 15:00:53,E3,Crowded,00:a6:ca:56:76:fe,ALMAWIFI,-50.0
2025-03-07 15:00:53,E3,Crowded,00:a6:ca:10:c8:0e,ALMAWIFI,-74.0
2025-03-07 15:00:53,E3,Crowded,60:b9:c0:9c:49:0d,ALMAWIFI,-93.0
2025-03-07 15:00:53,E3,Crowded,00:a6:ca:5f:8d:21,ALMAWIFI,-76.0
